epoch,accuracy,loss,val_accuracy,val_loss
0,0.32531556487083435,1.1099298000335693,0.3451720178127289,1.0991084575653076
1,0.32960230112075806,1.1044665575027466,0.35405105352401733,1.0987775325775146
2,0.34174802899360657,1.1016018390655518,0.3729189932346344,1.0963143110275269
3,0.33841389417648315,1.1013039350509644,0.29633739590644836,1.0976378917694092
4,0.3250773847103119,1.1073858737945557,0.33296337723731995,1.0998865365982056
